0,,"内容は廃墟などに棲みついた魔物退治が
一般的だが――","The requests usually involve exterminating monsters
that have taken up residence in ruins.",ui\00_message\quest\q20000004.gmd,\quest\q20000004.arc,q20000004.arc,2,Joseph
0,,"ふむ、ちょうどいい
お前さんに頼むとしようか","Hmm, this is perfect timing.
I suppose I'll ask you.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,3,Rudolfo
0,,"近頃、夜になると
妙な気配を感じる事があっての
朝には消えておるんじゃが――","Lately, when night falls,
I've been sensing a strange presence.
By morning, it's gone, though—",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,4,Rudolfo
0,,"一度お前さんたちで調べてみてくれんか
なに、ちょっとした修練代わりじゃよ","Could you look into it for me, you and your lot?
Think of it as a bit of training.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,5,Rudolfo
0,,"ふむ、ちょうどいい
お前さんに頼むとしようか","Hmm, this is perfect timing.
I suppose I'll ask you.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,6,Rudolfo
0,,"近頃、夜になると
妙な気配を感じる事があっての
朝には消えておるんじゃが――","Lately, when night falls,
I've been sensing a strange presence.
By morning, it's gone, though—",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,7,Rudolfo
0,,"一度お前さんたちで調べてみてくれんか
そうじゃの、あの気配の感じだと
ちょっとした腕試しくらいにはなるかもしれんの","Could you look into it for me, you and your lot?
Judging by the feel of that presence,
it might make for a decent test of skill.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,8,Rudolfo
0,,"ほうほう、そんな奴がいたとはの
ごくろうさん、手間かけさせたの","Oh ho, so there really was such a creature.
Good work—sorry for the trouble.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,9,Rudolfo
0,,"しかし何が目的で現れたのか
――意思の通じぬ魔物の事
推測してもらちがあかんか","But what was its purpose in appearing?
—With mindless monsters,
speculation gets us nowhere.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,10,Rudolfo
0,,"ほうほう、そんな奴がいたとはの
ごくろうさん、手間かけさせたの","Oh ho, so there really was such a creature.
Good work—sorry for the trouble.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,11,Rudolfo
0,,"しかし何が目的で現れたのか
――意思の通じぬ魔物の事
推測してもらちがあかんか","But what was its purpose in appearing?
—With mindless monsters,
speculation gets us nowhere.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,12,Rudolfo
0,,厄介なことにならねばよいが,Let us hope it doesn't turn into something troublesome.,ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,13,Rudolfo
0,,"ほうほう、そんな奴がいたとはの
ごくろうさん、手間かけさせたの","Oh ho, so there really was such a creature.
Good work—sorry for the trouble.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,14,Rudolfo
0,,"しかし何が目的で現れたのか
――意思の通じぬ魔物の事
推測してもらちがあかんか","But what was its purpose in appearing?
—With mindless monsters,
speculation gets us nowhere.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,15,Rudolfo
0,,"これ以上強力なのが現れたら
さすがにちと面倒じゃの――","If anything stronger were to appear,
that would be quite a problem indeed—",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,16,Rudolfo
0,,"そうそう
気配を感じるのは夜の間だけでの
昼間は全く問題ないんじゃが","Oh yes—
I only sense it during the night.
In the daytime, there's no issue at all.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,17,Rudolfo
0,,"あ、覚者殿いいところに
ちょっと聞いていただきたいことが！","Ah, Arisen, perfect timing!
There's something I'd like to ask!",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,0,Freud
0,,"住民からの話によるとですね、離れた所に
廃墟があるんですが、その地下室に魔物が
入りこんだそうなんです","According to the villagers,
there's a ruin some distance away,
and monsters have gotten into its basement.",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,1,Freud
0,,"自分、相談されたんですがちょっと手に負えるか
自信がなくって――","They came to me about it, but I'm not confident
I can handle it myself—",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,2,Freud
0,,"覚者殿この通りであります！
立場を越えてどうか一つ、協力して下さい！","Arisen, I beg you!
Please, set aside rank and help us!",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,3,Freud
0,,"あぁ、覚者殿いいところに！！
ちょっと聞いていただきたいことが！","Ah, Arisen, perfect timing!!
There's something I'd like to ask!",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,4,Freud
0,,"住民からの話によるとですね、離れた所に
廃墟があるんですが、その地下室に魔物が
入りこんだそうなんです","According to the villagers,
there's a ruin some distance away,
and monsters have gotten into its basement.",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,5,Freud
0,,"うーん、自分に相談されても手に負えるか
自信がなくって――
なんでも見るからに危なそうな奴みたいで","Even if they ask me, I'm not confident I can handle it—
apparently it looks extremely dangerous.",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,6,Freud
0,,"覚者殿この通りであります！！
立場を越えてどうか一つ
人助けと思って協力して下さい！","Arisen, I beg you!!
Please set aside rank
and help us as an act of kindness!",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,7,Freud
0,,"あああぁ、か、覚者殿いいところに！！
ちょっと聞いていただきたいことがっ！！","A-ahh, Arisen, perfect timing!!
There's something I must ask!!",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,8,Freud
0,,"住民からの話によるとですね、離れた所に
廃墟があるんですが、その地下室に魔物が
入りこんだそうなんです","According to the villagers,
there's a ruin some distance away,
and monsters have gotten into its basement.",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,9,Freud
0,,"でも、正直自分にはとても手に負える
ような感じではなく――
絶対殺される自信があります！！","But honestly, it's far beyond what I can handle—
I'm certain I'd be killed!!",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,10,Freud
0,,"覚者殿、どうか！！
この通りであります！
立場を越えてどうか一つ
村人を助けると思って協力して下さい！","Arisen, please!!
I beg you!
Set aside rank and help us,
for the sake of the villagers!",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,11,Freud
0,,"おお、退治してくれたのでありますね
ありがとうございました","Oh, you defeated them!
Thank you very much.",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,12,Freud
0,,"――うう、しかし自分、不甲斐ないです！
精進し、このくらい対処できるよう頑張らねば","—Ugh, how shameful of me!
I must train harder until I can handle this much myself.",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,13,Freud
0,,"あ、ゲルト団長とハインツ副団長には
その――覚者殿に助けてもらった事
内緒にしてほしいであります","Ah—about Captain Gert and Vice-Captain Heinz—
please keep it secret
that the Arisen helped me.",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,14,Freud
0,,"おおっ、退治してくれたのでありますか！
ご助力ありがとうございました！","Oh! You defeated them!?
Thank you for your assistance!",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,15,Freud
0,,"――うう、しかし強力な魔物相手では
今の警備体制はどう考えても不十分
覚者隊の助力を公式にお願いできれば
よいのでありますが","—Still, against powerful monsters,
our current guard setup is clearly insufficient.
If only we could officially request the Arisen Corps' aid—",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,16,Freud
0,,"うーむ、そんな事を言ってると
団長からまた叱られるでありますね","Hmm… saying things like that
will just get me scolded by the captain again.",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,17,Freud
0,,"おおおっ、退治してくれたのでありますか！
さすがです！　ありがとうございました！","Ohhh! You defeated them!?
As expected! Thank you very much!",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,18,Freud
0,,"あれほどの魔物相手となると、やはり
騎士団では対処ができないことも――
残念ですが、それが本心であります","Against monsters like that,
there are times even the Knight Order cannot cope—
regrettable, but that's the truth.",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,19,Freud
0,,"村の常駐警備担当を、覚者隊からも出して
貰えると安心であります
神官殿にもぜひ、そのようにお伝えを","We'd feel safer if some permanent guards
came from the Arisen Corps as well.
Please convey this to the priest, too.",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,20,Freud
0,,"どうしたでありますか？
自分のことは構わず行って下さい
少し遅れて向かいますので！","What's wrong?
Don't worry about me—go on ahead.
I'll follow shortly!",ui\00_message\quest\q20010005.gmd,\quest\q20010005.arc,q20010005.arc,21,Freud
0,,"へぇ、こんな所に来るなんて命知らずね
この辺りは危険な魔物もいるし
めったに人なんて来ないのに","Wow, coming to a place like this—how reckless.
There are dangerous monsters around here,
and hardly anyone ever comes.",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,0,Traveling Female Hunter
0,,"私は、浜辺に流れ着くモノが好きで
色々見て回ってるの
何か見つけたら、私にも教えてね","I like things that wash up on the shore,
so I wander around looking for them.
If you find something, let me know too.",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,1,Traveling Female Hunter
0,,"へぇ、こんな所に来るなんて命知らずね
この辺りは危険な魔物もいるし
めったに人なんて来ないのに","Wow, coming to a place like this—how reckless.
There are dangerous monsters around here,
and hardly anyone ever comes.",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,2,Traveling Female Hunter
0,,"私は、浜辺に流れ着くモノが好きで
色々見て回ってるの
何か見つけたら、私にも教えてね","I like things that wash up on the shore,
so I wander around looking for them.
If you find something, let me know too.",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,3,Traveling Female Hunter
0,,"へぇ、こんな所に来るなんて命知らずね
この辺りは危険な魔物もいるし
めったに人なんて来ないのに","Wow, coming to a place like this—how reckless.
There are dangerous monsters around here,
and hardly anyone ever comes.",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,4,Traveling Female Hunter
